event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image;event_id;edition_id;edition_year;edition_slug;brand_slug;organizer_name;organizer_url;official_url;registration_url;registration_status;event_status;brand_verification_status;brand_last_verified_at;edition_verification_status;edition_last_verified_at;race_formats
49. Warburger Oktoberwochen Volkslauf;Running;03.10.2026;Warburg;Germany;Sportzentrum Diemelaue, Warburg, North Rhine-Westphalia, Germany, Germany;51.4886533;9.1488385;10 km, 5 km;Der 49. Warburger Oktoberwochenlauf findet am 3. Oktober 2026 im Sportzentrum Diemelaue in Warburg statt. Die Veranstaltung bietet eine 5-km-Firmenwertung und richtet sich auch an Jugendliche und Schüler. Die Anmeldung erfolgt per SEPA-Lastschrift über RaceResult. Weitere Details zur Ausschreibung werden den Teilnehmern später mitgeteilt.;https://www.warburgersv.de/veranstaltungen/42-warburger-oktoberwochenlauf-2018;Sport Event Map verified event catalog;https://www.warburgersv.de/veranstaltungen/42-warburger-oktoberwochenlauf-2018;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;282;0086931e-7f1e-484f-a20d-0764581d3af6;2026;49-warburger-oktoberwochen-volkslauf-2026;49-warburger-oktoberwochen-volkslauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
51. Hubertuslauf;Running;18.10.2026;Neuruppin;Germany;Neuruppin, Germany;52.9243859;12.8092919;5 km, 10 km;Official endurance event in Neuruppin. Imported from verified staging batch.;https://www.kreissportbund-opr.de/;Sport Event Map verified event catalog;https://www.kreissportbund-opr.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;451;1a4d4dba-dc12-48d9-af85-5c23ba45a5f4;2026;51-hubertuslauf-2026;51-hubertuslauf;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
52. Internationaler Silvesterlauf Saarbrücken;Running;27.12.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;5 km, 10 km;Official endurance event in Saarbrücken. Imported from verified staging batch.;https://www.silvesterlauf-sb.de/;Sport Event Map verified event catalog;https://www.silvesterlauf-sb.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;452;e87c8d7b-a450-4324-8226-1a002ab4cea3;2026;52-internationaler-silvesterlauf-saarbrucken-2026;52-internationaler-silvesterlauf-saarbrucken;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
6. Tuchmacher Stadtlauf;Running;06.09.2026;Bramsche;Germany;Bramsche, Lower Saxony, Germany, Germany;52.4075184;7.9791742;10 km, 5 km;Der Tuchmacher Stadtlauf in Bramsche ist ein beliebter Lauf mit mehreren Strecken, der jährlich zahlreiche Teilnehmer anzieht. Die Veranstaltung zeichnet sich durch eine familiäre Atmosphäre und eine abwechslungsreiche Streckenführung durch die Innenstadt aus. Besonders der 10-km-Hauptlauf zieht leistungsstarke Athleten an, während der Schülerlauf mit großer Beteiligung für viel Stimmung sorgt. Die Bramscher Rumläufe;https://bramscher-rumlaeufer.de/;Sport Event Map verified event catalog;https://bramscher-rumlaeufer.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;286;8b06cb18-60c8-441f-9960-cab6b7ac3b9c;2026;6-tuchmacher-stadtlauf-2026;6-tuchmacher-stadtlauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
7-Gebirgsmarathon;Running;13.12.2026;Bad Honnef;Germany;Bad Honnef, Germany;50.6448582;7.2272534;Half Marathon, Marathon;Official endurance event in Bad Honnef. Imported from verified staging batch.;http://www.siebengebirgsmarathon.de;Sport Event Map verified event catalog;http://www.siebengebirgsmarathon.de;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;453;220c31d0-5439-4427-a8d3-29c7af4b5e96;2026;7-gebirgsmarathon-2026;7-gebirgsmarathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
9. Bernburger Halbmarathon;Running;19.09.2026;Bernburg;Germany;Bernburg, Germany;51.7939656;11.7373854;5 km, 10 km, Half Marathon;Official endurance event in Bernburg. Imported from verified staging batch.;https://lauf.psv-bernburg.de/hm/;Sport Event Map verified event catalog;https://lauf.psv-bernburg.de/hm/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;454;516fae8f-df7d-4646-a601-99f30dd6d21e;2026;9-bernburger-halbmarathon-2026;9-bernburger-halbmarathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
9. Lauchringer Triathlon-Nacht;Triathlon;25.06.2027;Lauchringen;Germany;Lauchringen, Germany;47.624;8.305;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/9-lauchringer-triathlon-nacht;https://www.triathlon-lauchringen.de/;Sport Event Map verified event catalog;https://www.triathlon-lauchringen.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;194;de70a5e8-1cc2-428d-af48-faf8b9f2c03d;2027;9-lauchringer-triathlon-nacht-2027;9-lauchringer-triathlon-nacht;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Abt-Degen-Lauf;Running;10.10.2026;Zeil am Main;Germany;Zeil am Main, Bavaria, Germany, Germany;50.0137529;10.5948036;10 km;Der Abt-Degen-Lauf des TV 1884 Zeil ist ein traditionsreicher Laufwettbewerb, der am 10. Oktober 2026 zum 30. Mal stattfindet. Angeboten werden verschiedene Distanzen, darunter ein Hauptlauf über 11 km sowie Schülerläufe über 1600 m und 800 m und ein Bambinilauf. Die Veranstaltung bietet eine gut organisierte Laufstrecke mit Zeitnahme, Startnummernausgabe, Duschen und Umkleiden sowie Verpflegung und Siegerehrung. Der;https://abt-degen-lauf.de/;Sport Event Map verified event catalog;https://abt-degen-lauf.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;287;278f50e8-d2b7-42ee-82d6-522ba10650d1;2026;abt-degen-lauf-2026;abt-degen-lauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
ADAC Marathon Hannover;Running;11.04.2027;Hannover;Germany;Trammplatz / Neues Rathaus, Hannover;52.36793;9.73772;10 km / Half Marathon / Marathon / 42.195 km;ADAC Marathon Hannover official marathon event with 10 km, half marathon and marathon distances.;https://www.marathon-hannover.de/;Sport Event Map verified event catalog;https://www.marathon-hannover.de/landingpage.html;unclear;medium;;2026-06-03T00:00:00+00:00;2026-07-03T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;155;3ef42b05-628c-4558-b5c9-ff8d2753da80;2027;adac-marathon-hannover-2027;adac-marathon-hannover;;;;;unknown;scheduled;;;stale;2026-06-03T00:00:00+00:00;
adidas Stockholm Marathon;Running;29.05.2027;Stockholm;Sweden;Stockholms Stadion, Lidingovagen, Stockholm;59.3452112;18.078824;Marathon / 42.195 km;Official Stockholm marathon with start and finish around Stockholm Stadium.;https://www.stockholmmarathon.se/;Sport Event Map verified event catalog;https://www.stockholmmarathon.se/start/lopare/;unclear;high;;2026-06-05T00:00:00+00:00;2026-06-12T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;425;3dc51879-e50e-459a-9d46-ed40749a9097;2027;adidas-stockholm-marathon-2027;adidas-stockholm-marathon;;;;;unknown;scheduled;;;stale;2026-06-05T00:00:00+00:00;
Adventslauf Lage;Running;06.12.2026;Lage;Germany;Lage, Germany;51.9914084;8.7919583;5 km, 10 km;Official endurance event in Lage. Imported from verified staging batch.;https://www.lg-lippe.de;Sport Event Map verified event catalog;https://www.lg-lippe.de;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;455;47c0ed39-c139-4749-a822-3b7da450c950;2026;adventslauf-lage-2026;adventslauf-lage;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Aerzener twinfit-Volkslauf;Running;20.09.2026;Aerzen;Germany;Aerzen, Lower Saxony, Germany, Germany;52.035157;9.25543;10 km;Der Aerzener twinfit-Volkslauf ist eine familienfreundliche Laufveranstaltung mit verschiedenen Distanzen, die in Aerzen startet und endet. Angeboten werden ein 5 km und 10 km Volkslauf, ein Firmen- und Teamlauf über 5 km sowie ein Schülerlauf über 1,8 km und ein kostenfreier Kinderlauf. Die Veranstaltung findet am 20. September 2026 statt und bietet eine angenehme Atmosphäre mit Verpflegung und Siegerehrung. Die Läu;https://www.twinfit.de/twinfitlauf;Sport Event Map verified event catalog;https://www.twinfit.de/twinfitlauf;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;291;ec808969-ea0a-482d-838e-68d213848a6e;2026;aerzener-twinfit-volkslauf-2026;aerzener-twinfit-volkslauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
After Work Run Bad Homburg;Running;02.09.2026;Hesse;Germany;Bad Homburg v. d. Höhe, Hochtaunuskreis, Hesse, Germany, Germany;50.2459526;8.6148995;5 km;Der After Work Run Bad Homburg ist ein jährliches Laufevent, bei dem sich Laufbegeisterte aus Bad Homburger Firmen und Einrichtungen nach der Arbeit zu einem gemeinsamen Wettkampf gegen die Uhr treffen. Das Event findet im Sommer statt und zieht zuletzt rund 2.800 Teilnehmer an. Es bietet eine sportliche Gelegenheit, vom Schreibtisch auf die Laufstrecke zu wechseln und gemeinsam aktiv zu sein. Alle Informationen zur;https://www.bad-homburg.de/de/erleben/ausgehen/veranstaltungen/after-work-run-bad-homburg;Sport Event Map verified event catalog;https://www.bad-homburg.de/de/erleben/ausgehen/veranstaltungen/after-work-run-bad-homburg;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;293;75a0f3ae-090f-48ac-b925-0053a67a5600;2026;after-work-run-bad-homburg-2026;after-work-run-bad-homburg;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Ahrathon Erlebnislauf;Running;12.06.2027;Bad Neuenahr-Ahrweiler;Germany;Bad Neuenahr-Ahrweiler, Germany;50.5444551;7.1186671;5 km / 12 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/ahrathon-erlebnislauf/;https://ahrathon.de/;Sport Event Map verified event catalog;https://ahrathon.de/;unclear;low;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/9df6b59342.jpg;112;27e7817e-abe9-4b62-88e2-63b7296ba589;2027;ahrathon-erlebnislauf-2027;ahrathon-erlebnislauf;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Algemarin SV3sathlon - Mühltal;Triathlon;13.09.2026;Mühltal;Germany;Mühltal, Germany;49.8077;8.6941;Triathlon;Official endurance event in Mühltal. Imported from verified staging batch.;https://sv3sathlon.de/;Sport Event Map verified event catalog;https://running.life/de/termine/algemarin-sv3sathlon;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;980;f05f511c-a5bd-4f57-a63b-924043c5811c;2026;algemarin-sv3sathlon-muhltal-2026;algemarin-sv3sathlon-muhltal;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Allgäu Mittsommer Marsch Sonthofen;Ultramarathon;23.05.2027;Sonthofen;Germany;Sonthofen, Germany;47.5106828;10.2749642;64 km;Official endurance event in Sonthofen. Imported from verified staging batch.;https://allgaeu-mittsommer-marsch.de/;Sport Event Map verified event catalog;https://allgaeu-mittsommer-marsch.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;707;6b348d99-23f5-4870-97a0-c289f01ce19a;2027;allgau-mittsommer-marsch-sonthofen-2027;allgau-mittsommer-marsch-sonthofen;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Almetal-Marathon;Running;18.10.2026;Paderborn;Germany;Büren-Ringelstein, Paderborn, North Rhine-Westphalia, Germany, Germany;51.7177044;8.752653;Marathon, Halbmarathon;Der Almetal-Marathon 2026 findet am 18. Oktober statt und bietet Läuferinnen und Läufern eine landschaftlich reizvolle Strecke von Büren-Ringelstein bis zum Ahorn-Sportpark in Paderborn. Neben der klassischen Marathondistanz gibt es zwei Halbmarathon-Varianten sowie einen Staffelwettbewerb über vier Teilstrecken. Die Veranstaltung ist geprägt von ehrenamtlichem Engagement zahlreicher Sportvereine und bietet eine fami;https://www.ahorn-sportpark.de/feeds/Aktuelles/almetal-marathon-2026;Sport Event Map verified event catalog;https://www.ahorn-sportpark.de/feeds/Aktuelles/almetal-marathon-2026;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;292;ba03455a-91ab-483b-847a-57284b2ce2a7;2026;almetal-marathon-2026;almetal-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Alstertallauf Hamburg;Running;25.10.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5 km, 10 km, Half Marathon;Official endurance event in Hamburg. Imported from verified staging batch.;https://alstertallauf.de/;Sport Event Map verified event catalog;https://alstertallauf.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;457;11a5a1ab-4d5b-4dec-a1cc-3fbe0263a40d;2026;alstertallauf-hamburg-2026;alstertallauf-hamburg;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Altenhainer Weißbiermeile - Frankenberg/Sa.;Running;29.08.2026;Frankenberg/Sa.;Germany;Frankenberg/Sa., Germany;50.9110365;13.0331023;10 km;Official endurance event in Frankenberg/Sa.. Imported from verified staging batch.;https://weissbierfreun.de/weissbiermeile-zwergenmeile/;Sport Event Map verified event catalog;https://running.life/de/termine/altenhainer-weissbiermeile;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;932;e77aa618-b1d6-46bb-8aea-85725f39c19b;2026;altenhainer-weissbiermeile-frankenberg-sa-2026;altenhainer-weissbiermeile-frankenberg-sa;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Altra Sunset Wattenmeer;Ultramarathon;29.08.2026;Hamburg;Germany;St. Pauli Hafenstraße, Hamburg, Germany;53.5462223;9.967162;ca. 250 km team relay: 10-person, Ultra 5-person, 5 Pack;"Die Altra Sunset Wattenmeer ist eine rund 250 km lange Teamstaffel von Hamburg nach St. Peter-Ording am 29. und 30. August 2026. Startplätze gab es für 10er-Teams, Ultra-5er-Teams und 5-Pack-Teams; der Anmeldeschluss ist verstrichen.";https://www.sunset-series.de/anmeldung-wattenmeer/;Sport Event Map verified event catalog;https://www.sunset-series.de/infos-wattenmeer/;registration_not_open;low;;2026-08-26T16:20:03.086261+00:00;2026-09-02T16:20:03.086261+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;294;2568b42d-7509-428a-a85e-9f89b0cb35dc;2026;altra-sunset-wattenmeer-2026;altra-sunset-wattenmeer;;;;;registration_not_open;scheduled;;;verified;2026-08-26T16:20:03.086261+00:00;
Altstadtlauf Salzwedel;Running;20.09.2026;Salzwedel;Germany;Salzwedel, Germany;52.8528456;11.1539699;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/altstadtlauf-salzwedel/;https://www.altstadtlauf-salzwedel.de/;Sport Event Map verified event catalog;https://www.altstadtlauf-salzwedel.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/2232d51c55.jpg;119;6cbdeebe-6ead-47c0-a610-8442dafff6e9;2026;altstadtlauf-salzwedel-2026;altstadtlauf-salzwedel;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Alzauenlauf TSV Trostberg;Running;14.11.2026;Trostberg;Germany;Trostberg, Bavaria, Germany, Germany;48.0277272;12.5530162;10 km;Der Alzauenlauf in Trostberg ist ein traditionsreicher Lauf, der am 14. November 2026 stattfindet. Die Hauptstrecke über 10 km führt durch die malerischen Trostberger Alzauen, ein idyllisches Waldgebiet entlang der Alz, dem Abfluss des Chiemsees. Die Strecke kombiniert angenehme natürliche Waldwege mit einer Runde im Stadion und bietet so ein abwechslungsreiches Lauferlebnis. Neben dem Hauptlauf gibt es auch kürzere;https://www.alzauenlauf.de/;Sport Event Map verified event catalog;https://www.alzauenlauf.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;306;487f19fc-bf1e-4402-8e46-7be028c07bc1;2026;alzauenlauf-tsv-trostberg-2026;alzauenlauf-tsv-trostberg;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Antwerpen Marathon;Running;18.10.2026;Antwerpen;Belgium;Antwerpen, Belgium;51.2211097;4.3997081;8 km / 21 km / 42 km;Official endurance event in Antwerpen. Imported from verified staging batch.;https://antwerpmarathon.com/;Sport Event Map verified event catalog;https://antwerpmarathon.com/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:54:37.778+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;686;f0862a78-034d-43a2-97bb-a52350892e31;2026;antwerpen-marathon-2026;antwerpen-marathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
AOK Firmenlauf Balingen;Running;24.09.2026;Balingen;Germany;Marktplatz, Balingen, Baden-Württemberg, Germany, Germany;48.3313;8.886042;5 km;Der AOK Firmenlauf Balingen ist ein beliebtes Team-Event, das am 24. September 2026 auf dem Marktplatz in Balingen stattfindet. Die Strecke umfasst ca. 5,9 Kilometer, die in zwei Runden à etwa 2,9 km gelaufen werden. Der Lauf steht für Bewegung für alle und fördert Inklusion, sodass Menschen mit und ohne Behinderung gemeinsam teilnehmen können. Nach dem Lauf erwartet die Teilnehmer eine kostenfreie Zielverpflegung un;https://balingen.bw-running.de/home;Sport Event Map verified event catalog;https://balingen.bw-running.de/home;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;295;62267e72-a4af-43d6-9ed8-53935ef9ef9a;2026;aok-firmenlauf-balingen-2026;aok-firmenlauf-balingen;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
AOK Firmenlauf Bielefeld;Running;26.08.2026;Bielefeld;Germany;Bielefeld, Germany;52.0191005;8.531007;5 km;Official local running event in Bielefeld. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-bielefeld.com/;Sport Event Map verified event catalog;https://www.firmenlauf-bielefeld.com/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;223;687b26cd-77aa-4536-a77d-711920055ff9;2026;aok-firmenlauf-bielefeld-2026;aok-firmenlauf-bielefeld;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
AOK Firmenlauf Feuerbach;Running;17.09.2026;Stuttgart;Germany;Sportpark Feuerbach, Stuttgart, Baden-Württemberg, Germany, Germany;48.7784485;9.1800132;5 km;Der AOK Firmenlauf Feuerbach ist ein beliebtes Team-Event, das am 17. September 2026 im Sportpark Feuerbach in Stuttgart stattfindet. Der Lauf fördert Bewegung, Teamgeist und gemeinsame Erlebnisse und ist Teil der BW-Running-Firmenlaufserie. Die Veranstaltung bietet neben dem Lauf ein abwechslungsreiches Rahmenprogramm mit Musik, Aufwärmübungen und einer kostenfreien Zielverpflegung. Die Teilnahme ist ab 16 Jahren mö;https://feuerbach.bw-running.de/home;Sport Event Map verified event catalog;https://feuerbach.bw-running.de/home;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;298;24fb8e1c-653f-4f50-b2ce-1830af675944;2026;aok-firmenlauf-feuerbach-2026;aok-firmenlauf-feuerbach;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
AOK Firmenlauf in Haslach im Kinzigtal;Running;22.09.2026;Ortenaukreis;Germany;Haslach im Kinzigtal, Ortenaukreis, Baden-Württemberg, Germany, Germany;48.2769011;8.0871643;5 km;"Der AOK Firmenlauf Haslach im Kinzigtal ist ein Team-Event, das am 22. September 2026 stattfindet und Teil der BW-Running-Serie ist. Die Veranstaltung fördert Bewegung, Teamgeist und gemeinsame Erlebnisse im Arbeitsalltag. Die Strecke des Hauptlaufs beträgt ca. 5 km, zusätzlich gibt es einen 2 km langen ""Lauf für Alle"". Nach dem Lauf erwartet die Teilnehmer eine kostenfreie Zielverpflegung, und es gibt spezielle Meet";https://haslach.bw-running.de/home;Sport Event Map verified event catalog;https://haslach.bw-running.de/home;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;314;e60e51f8-d86a-4563-bcf9-c16525237a57;2026;aok-firmenlauf-in-haslach-im-kinzigtal-2026;aok-firmenlauf-in-haslach-im-kinzigtal;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
