severity;event_name;event_id;city;country;address;latitude;longitude;issues;distance_to_city_km;distance_to_address_km;confidence_score;suggested_latitude;suggested_longitude;recommended_action
clean;Leipzig Marathon;leipzig-marathon-leipzig-18-04-2027;Leipzig;Germany;Leipzig, Germany;51.3406321;12.3747329;;0.0;;0.95;;;No pin action required.
clean;Vienna City Marathon;vienna-city-marathon-vienna-18-04-2027;Vienna;Austria;Reichsbrücke / Wagramer Straße, Vienna;48.2317425;16.4158593;;4.1;0.0;0.95;;;No pin action required.
clean;Cuxhaven Marathon;cuxhaven-marathon-cuxhaven-02-05-2027;Cuxhaven;Germany;Cuxhaven, Germany;53.86878;8.698286;;0.0;;0.95;;;No pin action required.
clean;Obermain Marathon;obermain-marathon-bad-staffelstein-11-04-2027;Bad Staffelstein;Germany;Bad Staffelstein, Germany;50.1028339;10.999159;;0.0;;0.95;;;No pin action required.
clean;Spreewald Marathon;spreewald-marathon-burg-25-04-2027;Burg;Germany;Burg, Germany;49.9600346;6.3512069;;0.0;;0.95;;;No pin action required.
clean;Marathon Deutsche Weinstraße;marathon-deutsche-weinstra-e-bockenheim-02-04-2028;Bockenheim;Germany;Bockenheim, Germany;50.1233115;8.6460563;;0.0;;0.95;;;No pin action required.
clean;9. Super-Cross-Sprint Triathlon;9-super-cross-sprint-triathlon-merzig-07-06-2026;Merzig;Germany;Merzig, Germany;49.443;6.627;;0.8;;0.95;;;No pin action required.
clean;PUMA Salzburg Marathon;puma-salzburg-marathon-salzburg-23-05-2027;Salzburg;Austria;Salzburg, Austria;47.7981346;13.0464806;;0.0;;0.95;;;No pin action required.
clean;RYZON Bonn Triathlon;ryzon-bonn-triathlon-bonn-07-06-2026;Bonn;Germany;Bonn, Germany;50.74;7.113;;0.9;;0.95;;;No pin action required.
clean;17. Burgwald-Triathlon;17-burgwald-triathlon-burgwald-07-06-2026;Burgwald;Germany;Burgwald, Germany;51.022;8.807;;1.4;;0.95;;;No pin action required.
clean;16. GSYSTEMS-Koberbachtal-Triathlon - OD & JD;16-gsystems-koberbachtal-triathlon-od-jd-werdau-ot-langenhessen-06-06-2026;Werdau/ OT Langenhessen;Germany;Werdau/ OT Langenhessen, Germany;50.746;12.414;;4.0;;0.95;;;No pin action required.
clean;Enni Triathlon Moers;enni-triathlon-moers-moers-07-06-2026;Moers;Germany;Moers, Germany;51.438;6.622;;1.5;;0.95;;;No pin action required.
clean;24. Meerenergie Triathlon Bokeloh;24-meerenergie-triathlon-bokeloh-wunstorf-07-06-2026;Wunstorf;Germany;Wunstorf, Germany;52.42;9.376;;3.7;;0.95;;;No pin action required.
clean;VR Bank Triathlon Heilbronn powered by Audi;vr-bank-triathlon-heilbronn-powered-by-audi-heilbronn-14-06-2026;Heilbronn;Germany;Heilbronn, Germany;49.144;9.217;;0.2;;0.95;;;No pin action required.
clean;12. Feuchtwanger Triathlon;12-feuchtwanger-triathlon-feuchtwangen-14-06-2026;Feuchtwangen;Germany;Feuchtwangen, Germany;49.161;10.325;;0.9;;0.95;;;No pin action required.
clean;39. Kallmünzer Sparkassen-Triathlon;39-kallmunzer-sparkassen-triathlon-kallmunz-13-06-2026;Kallmünz;Germany;Kallmünz, Germany;49.161;11.953;;1.8;;0.95;;;No pin action required.
clean;3. Oste-Triathlon Bremervörde;3-oste-triathlon-bremervorde-bremervorde-14-06-2026;Bremervörde;Germany;Bremervörde, Germany;53.49;9.146;;0.9;;0.95;;;No pin action required.
clean;9. Cottbuser Ostsee-Triathlon;9-cottbuser-ostsee-triathlon-teichland-14-06-2026;Teichland;Germany;Teichland, Germany;51.893;14.326;;10.7;;0.95;;;No pin action required.
clean;Havelberg Triathlon 2026;havelberg-triathlon-2026-havelberg-06-06-2026;Havelberg;Germany;Havelberg, Germany;52.829;12.067;;0.7;;0.95;;;No pin action required.
clean;Lifestyle Würzburg Triathlon;lifestyle-wurzburg-triathlon-erlabrunn-14-06-2026;Erlabrunn;Germany;Erlabrunn, Germany;49.859;9.842;;0.3;;0.95;;;No pin action required.
clean;25. Sternberger Triathlon;25-sternberger-triathlon-sternberg-14-06-2026;Sternberg;Germany;Sternberg, Germany;53.662;11.949;;9.7;;0.95;;;No pin action required.
clean;35. Reiling-Triathlon Harsewinkel;35-reiling-triathlon-harsewinkel-harsewinkel-07-06-2026;Harsewinkel;Germany;Harsewinkel, Germany;51.966;8.22;;0.6;;0.95;;;No pin action required.
warning;33. Mußbach Triathlon;33-mu-bach-triathlon-neustadt-14-06-2026;Neustadt;Germany;Neustadt, Germany;49.388;8.13;coordinates_far_from_city;555.9;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
warning;12. Ockstädter Cross Triathlon im Kirschenberg;12-ockstadter-cross-triathlon-im-kirschenberg-friedberg-ockstadt-20-06-2026;Friedberg-Ockstadt;Germany;Friedberg-Ockstadt, Germany;50.339;8.806;coordinates_far_from_city;273.0;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Audi Triathlon Ingolstadt powered by BÜCHL;audi-triathlon-ingolstadt-powered-by-buchl-ingolstadt-14-06-2026;Ingolstadt;Germany;Ingolstadt, Germany;48.753;11.394;;2.5;;0.95;;;No pin action required.
clean;Nymphensee Triathlon;nymphensee-triathlon-brieselang-14-06-2026;Brieselang;Germany;Brieselang, Germany;52.584;13.018;;1.6;;0.95;;;No pin action required.
clean;7 Türme Triathlon 2026;7-turme-triathlon-2026-lubeck-14-06-2026;Lübeck;Germany;Lübeck, Germany;53.866;10.685;;0.1;;0.95;;;No pin action required.
clean;31. Stadttriathlon Erding 2026;31-stadttriathlon-erding-2026-erding-14-06-2026;Erding;Germany;Erding, Germany;48.319;11.909;;1.4;;0.95;;;No pin action required.
clean;33. Steinbecker Triathlon;33-steinbecker-triathlon-recke-21-06-2026;Recke;Germany;Recke, Germany;52.339;7.736;;3.7;;0.95;;;No pin action required.
clean;29. Vierlanden-Triathlon;29-vierlanden-triathlon-hamburg-21-06-2026;Hamburg;Germany;Hamburg, Germany;53.473;10.173;;14.2;;0.95;;;No pin action required.
clean;41. Hückeswagener Triathlon;41-huckeswagener-triathlon-huckeswagen-21-06-2026;Hückeswagen;Germany;Hückeswagen, Germany;51.141;7.355;;1.4;;0.95;;;No pin action required.
clean;32. Heinz Beierstorf Triathlon Stutensee;32-heinz-beierstorf-triathlon-stutensee-stutensee-21-06-2026;Stutensee;Germany;Stutensee, Germany;49.068;8.476;;2.5;;0.95;;;No pin action required.
clean;9. Lauchringer Triathlon-Nacht;9-lauchringer-triathlon-nacht-lauchringen-26-06-2026;Lauchringen;Germany;Lauchringen, Germany;47.624;8.305;;0.8;;0.95;;;No pin action required.
clean;34. Mühlchen-Triathlon Darmstadt-Arheilgen;34-muhlchen-triathlon-darmstadt-arheilgen-darmstadt-21-06-2026;Darmstadt;Germany;Darmstadt, Germany;49.901;8.668;;3.4;;0.95;;;No pin action required.
clean;Wormser Nibelungenlauf;wormser-nibelungenlauf-worms-13-09-2026;Worms;Germany;Worms, Germany;49.6302618;8.3620898;;0.0;;0.95;;;No pin action required.
clean;Einhorn-Triathlon Bremen;einhorn-triathlon-bremen-bremen-14-06-2026;Bremen;Germany;Bremen, Germany;53.118;8.817;;4.7;;0.95;;;No pin action required.
clean;StadtTriathlon Forchheim;stadttriathlon-forchheim-forchheim-14-06-2026;Forchheim;Germany;Forchheim, Germany;49.71;11.064;;0.3;;0.95;;;No pin action required.
clean;SanktPauli Ultra;sanktpauli-ultra-rotenburg-wumme-tostedt-15-05-2027;Rotenburg/Wümme - Tostedt;Germany;Rotenburg/Wümme - Tostedt, Germany;53.28265;9.7124175;;0.0;;0.95;;;No pin action required.
clean;Nordhäuser Triathlon;nordhauser-triathlon-nordhausen-21-06-2026;Nordhausen;Germany;Nordhausen, Germany;51.472;10.811;;3.9;;0.95;;;No pin action required.
clean;14. Neunkircher Jedermann- und Staffeltriathlon;14-neunkircher-jedermann-und-staffeltriathlon-neunkirchen-21-06-2026;Neunkirchen;Germany;Neunkirchen, Germany;49.344;7.184;;0.7;;0.95;;;No pin action required.
clean;Rosenstadt-Triathlon;rosenstadt-triathlon-eutin-21-06-2026;Eutin;Germany;Eutin, Germany;54.137;10.619;;0.2;;0.95;;;No pin action required.
warning;41. Edersee-Triathlon;41-edersee-triathlon-waldeck-27-06-2026;Waldeck;Germany;Waldeck, Germany;51.208;9.065;coordinates_far_from_city;192.7;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;17. ITH-Hennesee-Triathlon;17-ith-hennesee-triathlon-meschede-27-06-2026;Meschede;Germany;Meschede, Germany;51.303;8.263;;4.8;;0.95;;;No pin action required.
clean;41. Lipperlandtriathlon;41-lipperlandtriathlon-lage-21-06-2026;Lage;Germany;Lage, Germany;51.963;8.756;;4.0;;0.95;;;No pin action required.
clean;Viking Triathlon Schleswig;viking-triathlon-schleswig-schleswig-21-06-2026;Schleswig;Germany;Schleswig, Germany;54.513;9.558;;0.8;;0.95;;;No pin action required.
clean;Allgäu-Panorama-Marathon;allgau-panorama-marathon-sonthofen-09-08-2026;Sonthofen;Germany;Sonthofen, Germany;47.5135363;10.281931;;1.6;;0.95;;;No pin action required.
clean;Freudenstadt Grüntal 12h/24h Lauf (Herbst);freudenstadt-gruntal-12h-24h-lauf-herbst-freudenstadt-gruntal-03-10-2026;Freudenstadt-Grüntal;Germany;Freudenstadt-Grüntal, Germany;48.4796222;8.4683264;;0.0;;0.95;;;No pin action required.
clean;12.Mittelmosel Triathlon powered by vit:bikes Zell;12-mittelmosel-triathlon-powered-by-vit-bikes-zell-bullay-21-06-2026;Bullay;Germany;Bullay, Germany;50.054;7.13;;0.2;;0.95;;;No pin action required.
clean;4. Neustädter Triathlon Sprintdistanz;4-neustadter-triathlon-sprintdistanz-neustadt-a-d-donau-28-06-2026;Neustadt a.d. Donau;Germany;Neustadt a.d. Donau, Germany;48.809;11.764;;0.0;;0.95;;;No pin action required.
warning;adidas Runners City Night Berlin;adidas-runners-city-night-berlin-berlin-01-08-2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;35. Tölzer Triathlon;35-tolzer-triathlon-sachsenkam-21-06-2026;Sachsenkam;Germany;Sachsenkam, Germany;47.822;11.622;;1.5;;0.95;;;No pin action required.
clean;AOK Firmenlauf Reutlingen;aok-firmenlauf-reutlingen-reutlingen-11-06-2026;Reutlingen;Germany;Reutlingen, Germany;48.4919508;9.2114144;;0.0;;0.95;;;No pin action required.
clean;B2Run Gelsenkirchen;b2run-gelsenkirchen-gelsenkirchen-01-09-2026;Gelsenkirchen;Germany;Gelsenkirchen, Germany;51.5110321;7.0960124;;0.0;;0.95;;;No pin action required.
clean;B2Run Koblenz;b2run-koblenz-koblenz-26-06-2026;Koblenz;Germany;Koblenz, Germany;50.3533278;7.5943951;;0.0;;0.95;;;No pin action required.
clean;B2Run Kaiserslautern;b2run-kaiserslautern-kaiserslautern-11-06-2026;Kaiserslautern;Germany;Kaiserslautern, Germany;49.4432174;7.7689951;;0.0;;0.95;;;No pin action required.
clean;AOK-Firmenlauf Rheine;aok-firmenlauf-rheine-rheine-26-06-2026;Rheine;Germany;Rheine, Germany;52.2797707;7.4373615;;0.0;;0.95;;;No pin action required.
clean;Eversburger Gewässer Ultramarathon;eversburger-gewasser-ultramarathon-osnabruck-06-06-2026;Osnabrück;Germany;Osnabrück, Germany;52.2719595;8.047635;;0.0;;0.95;;;No pin action required.
clean;Badeparadies Schwarzwald Firmenlauf Villingen-Schwenningen;badeparadies-schwarzwald-firmenlauf-villingen-schwenningen-villingen-schwenninge;Villingen-Schwenningen;Germany;Villingen-Schwenningen, Germany;48.063152;8.4929618;;0.0;;0.95;;;No pin action required.
clean;TenneT POWERTRIATHLON Trebgast 2026;tennet-powertriathlon-trebgast-2026-trebgast-28-06-2026;Trebgast;Germany;Trebgast, Germany;50.062;11.55;;0.7;;0.95;;;No pin action required.
clean;Sparda Münster City Triathlon 2026;sparda-munster-city-triathlon-2026-munster-21-06-2026;Münster;Germany;Münster, Germany;51.951;7.638;;1.6;;0.95;;;No pin action required.
warning;Franklin Meilenlauf Mannheim;franklin-meilenlauf-mannheim-mannheim-11-10-2026;Mannheim;Germany;Mannheim, Germany;49.4892913;8.4673098;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;AOK Firmenlauf Bielefeld;aok-firmenlauf-bielefeld-bielefeld-26-08-2026;Bielefeld;Germany;Bielefeld, Germany;52.0191005;8.531007;;0.0;;0.95;;;No pin action required.
clean;Fürst Carl Seenlandmarathon;furst-carl-seenlandmarathon-pleinfeld-20-09-2026;Pleinfeld;Germany;Pleinfeld, Germany;49.1053751;10.98564;;0.0;;0.95;;;No pin action required.
warning;Haspa Halbmarathon Hamburg;haspa-halbmarathon-hamburg-hamburg-25-04-2027;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Dürener Firmenlauf;durener-firmenlauf-duren-12-06-2026;Düren;Germany;Düren, Germany;50.8031684;6.4820806;;0.0;;0.95;;;No pin action required.
clean;Kap-Arkona-Lauf;kap-arkona-lauf-putgarten-03-10-2026;Putgarten;Germany;Putgarten, Germany;54.6728579;13.4159183;;0.0;;0.95;;;No pin action required.
clean;Haster Volkslauf Osnabrück;haster-volkslauf-osnabruck-osnabruck-07-06-2026;Osnabrück;Germany;Osnabrück, Germany;52.2719595;8.047635;;0.0;;0.95;;;No pin action required.
clean;Gütersloh läuft;gutersloh-lauft-gutersloh-08-07-2026;Gütersloh;Germany;Gütersloh, Germany;51.9063997;8.3782078;;0.0;;0.95;;;No pin action required.
clean;König Ludwig Lauf Sommer;konig-ludwig-lauf-sommer-oberammergau-26-09-2026;Oberammergau;Germany;Oberammergau, Germany;47.597344;11.0640664;;0.0;;0.95;;;No pin action required.
clean;LaminatDEPOT-Lauf Velbert;laminatdepot-lauf-velbert-velbert-05-07-2026;Velbert;Germany;Velbert, Germany;51.3406713;7.0439912;;0.0;;0.95;;;No pin action required.
clean;Firmenpuls Neuss;firmenpuls-neuss-neuss-08-09-2026;Neuss;Germany;Neuss, Germany;51.1981778;6.6916476;;0.0;;0.95;;;No pin action required.
clean;Osnabrücker Ringweg Ultramarathon;osnabrucker-ringweg-ultramarathon-osnabruck-13-06-2026;Osnabrück;Germany;Osnabrück, Germany;52.2719595;8.047635;;0.0;;0.95;;;No pin action required.
warning;REWE Women's Run Hamburg;rewe-women-s-run-hamburg-hamburg-14-06-2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Bietigheimer Silvesterlauf;bietigheimer-silvesterlauf-bietigheim-bissingen-31-12-2026;Bietigheim-Bissingen;Germany;Bietigheim-Bissingen, Germany;48.9493243;9.1364229;;0.0;;0.95;;;No pin action required.
clean;Mülheimer Firmenlauf;mulheimer-firmenlauf-mulheim-an-der-ruhr-17-09-2026;Mülheim an der Ruhr;Germany;Mülheim an der Ruhr, Germany;51.4272925;6.8829192;;0.0;;0.95;;;No pin action required.
clean;RUN & FUN Krefelder Firmenlauf;run-fun-krefelder-firmenlauf-krefeld-02-09-2026;Krefeld;Germany;Krefeld, Germany;51.3331205;6.5623343;;0.0;;0.95;;;No pin action required.
clean;Kölner Halbmarathon;kolner-halbmarathon-koln-30-08-2026;Köln;Germany;Köln, Germany;50.938361;6.959974;;0.0;;0.95;;;No pin action required.
clean;Siegerländer AOK-Firmenlauf Siegen;siegerlander-aok-firmenlauf-siegen-siegen-15-07-2026;Siegen;Germany;Siegen, Germany;50.8751175;8.0256131;;0.0;;0.95;;;No pin action required.
clean;Schwebebahnlauf Wuppertal;schwebebahnlauf-wuppertal-wuppertal-14-06-2026;Wuppertal;Germany;Wuppertal, Germany;51.264018;7.1780374;;0.0;;0.95;;;No pin action required.
clean;Sparkasse 3-Länder-Marathon;sparkasse-3-lander-marathon-lindau-11-10-2026;Lindau;Germany;Lindau, Germany;54.3846451;9.9034272;;0.0;;0.95;;;No pin action required.
clean;Lüneburger Firmenlauf;luneburger-firmenlauf-luneburg-12-06-2026;Lüneburg;Germany;Lüneburg, Germany;53.248706;10.407855;;0.0;;0.95;;;No pin action required.
warning;Sandhofer Straßenlauf;sandhofer-stra-enlauf-mannheim-19-06-2026;Mannheim;Germany;Mannheim, Germany;49.4892913;8.4673098;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Solinger Klingenlauf;solinger-klingenlauf-solingen-04-06-2026;Solingen;Germany;Solingen, Germany;51.1721629;7.0845893;;0.0;;0.95;;;No pin action required.
clean;Mainauenlauf Bayreuth;mainauenlauf-bayreuth-bayreuth-14-06-2026;Bayreuth;Germany;Bayreuth, Germany;49.9446345;11.5743543;;0.0;;0.95;;;No pin action required.
clean;Stadtlauf Hanau;stadtlauf-hanau-hanau-18-09-2026;Hanau;Germany;Hanau, Germany;50.132881;8.9169797;;0.0;;0.95;;;No pin action required.
clean;Usedom Beach Marathon;usedom-beach-marathon-heringsdorf-06-06-2026;Heringsdorf;Germany;Heringsdorf, Germany;53.9543267;14.1673508;;0.0;;0.95;;;No pin action required.
clean;Sparkassen Firmenlauf Oberhausen;sparkassen-firmenlauf-oberhausen-oberhausen-18-06-2026;Oberhausen;Germany;Oberhausen, Germany;51.4696137;6.8514435;;0.0;;0.95;;;No pin action required.
clean;VR Bank Firmenlauf Bamberg;vr-bank-firmenlauf-bamberg-bamberg-18-09-2026;Bamberg;Germany;Bamberg, Germany;49.8916044;10.8868478;;0.0;;0.95;;;No pin action required.
clean;WVV Marathon Würzburg;wvv-marathon-wurzburg-wurzburg-23-05-2027;Würzburg;Germany;Würzburg, Germany;49.7933723;9.9309779;;0.0;;0.95;;;No pin action required.
info;1. Volkslauf Seelze;1-volkslauf-seelze-seelze-15-11-2026;Seelze;Germany;Seelze, Lower Saxony, Germany, Germany;52.3964639;9.594287;city_level_pin_with_precise_address;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
warning;1. Hannover Backyard Ultra;1-hannover-backyard-ultra-hannover-08-08-2026;Hannover;Germany;Georgengarten, Hannover, Lower Saxony, Germany, Germany;52.3744779;9.7385532;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
warning;1. Laufchallenge Mellendorfer TV;1-laufchallenge-mellendorfer-tv-hanover-23-08-2026;Hanover;Germany;Wedemark, Hanover, Lower Saxony, Germany, Germany;52.3744779;9.7385532;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;10. Charity-Lauf Koldingen;10-charity-lauf-koldingen-region-hannover-02-08-2026;Region Hannover;Germany;Koldingen, Pattensen, Region Hannover, Lower Saxony, Germany, Germany;52.2714193;9.7968916;;14.6;;0.95;;;No pin action required.
clean;07. Stadtholz Marathon;07-stadtholz-marathon-rheda-wiedenbruck-20-07-2026;Rheda-Wiedenbrück;Germany;Heideteich, Rheda-Wiedenbrück, North Rhine-Westphalia, Germany, Germany;51.8428202;8.2985615;;0.0;;0.95;;;No pin action required.
clean;11. Lichterlauf Tangermünde;11-lichterlauf-tangermunde-saxony-anhalt-21-08-2026;Saxony-Anhalt;Germany;Kaiserstadt Tangermünde, Elbufer, Bleichenberg, Saxony-Anhalt, Germany, Germany;52;11.7333;;8.8;;0.95;;;No pin action required.
warning;1. Westerwälder Backyard Ultra;1-westerwalder-backyard-ultra-westerwald-05-06-2026;Westerwald;Germany;Höchstenbach, Westerwald, Rheinland-Pfalz, Germany, Germany;50.6319191;7.7428015;coordinates_far_from_city;207.6;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
info;13. Heilwald Marathon;13-heilwald-marathon-bad-lippspringe-24-07-2026;Bad Lippspringe;Germany;Bad Lippspringe, Nordrhein-Westfalen, Germany, Germany;51.7833;8.81667;city_level_pin_with_precise_address;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;15. Brunsberglauf;15-brunsberglauf-buchholz-in-der-nordheide-06-09-2026;Buchholz in der Nordheide;Germany;Buchholz in der Nordheide, Lower Saxony, Germany, Germany;53.3187601;9.8770469;;1.8;;0.95;;;No pin action required.
warning;15. Fullestrand-Ultramarathon;15-fullestrand-ultramarathon-hesse-13-06-2026;Hesse;Germany;Kasseler Auedamm 17, Kassel, Hesse, Germany, Germany;51.3027675;9.5000115;coordinates_far_from_city;84.0;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
info;17. VSB Dresdner Nachtlauf;17-vsb-dresdner-nachtlauf-dresden-14-08-2026;Dresden;Germany;Heinz-Steyer-Stadion, Dresden, Saxony, Germany, Germany;51.059798;13.7268658;city_level_pin_with_precise_address;1.4;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;16. Köhlbrandbrückenlauf;16-kohlbrandbruckenlauf-kohlbrandbrucke-03-10-2026;Köhlbrandbrücke;Germany;Köhlbrandbrücke, Hamburg, Germany, Germany;53.517283;9.970124;;3.1;;0.95;;;No pin action required.
info;20. Müggelsee-Halbmarathon;20-muggelsee-halbmarathon-muggelsee-gebiet-18-10-2026;Müggelsee-Gebiet;Germany;Müggelsee-Gebiet, Berlin, Germany, Germany;52.429805;13.67664;city_level_pin_with_precise_address;2.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
info;14. Garbsener Citylauf;14-garbsener-citylauf-garbsen-12-06-2026;Garbsen;Germany;Rathausplatz, Garbsen, Lower Saxony, Germany, Germany;52.426678;9.592613;city_level_pin_with_precise_address;0.5;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;14. Stadtlauf des TSV Neustadt;14-stadtlauf-des-tsv-neustadt-neustadt-am-rubenberge-07-06-2026;Neustadt am Rübenberge;Germany;Neustadt am Rübenberge, Lower Saxony, Germany, Germany;52.5023396;9.4282662;;2.3;;0.95;;;No pin action required.
clean;2. Jenaer Backyard Ultra;2-jenaer-backyard-ultra-jena-06-06-2026;Jena;Germany;Jena-Cospeda, Jena, Thüringen, Germany, Germany;50.9281717;11.5879359;;0.0;;0.95;;;No pin action required.
